,id,friends_count,favorites_count,followers_count,friends_to_followers_ratio,is_bot,mentions_per_tweet,hashtags_per_tweet,urls_per_tweet,retweets_per_tweet,favorites_per_tweet,frequ_minutes_tweet
986,1127465958,225,0,4,56.25,1,0.25,0.10714285714285714,0.10714285714285714,349.64285714285717,0.21428571428571427,2244.225892857133
987,1127478085,240,0,17,14.117647058823529,1,0.30434782608695654,0.17391304347826086,0.13043478260869565,435.6521739130435,0.2608695652173913,2735.2224637681
988,1127478864,233,0,14,16.642857142857142,1,0.0,0.2631578947368421,0.05263157894736842,0.0,0.0,3364.24210526315
989,1127484458,258,0,8,32.25,1,0.04,0.0,0.04,53.28,0.0,2320.838666666667
990,1127492659,228,0,10,22.8,1,0.10526315789473684,0.21052631578947367,0.05263157894736842,272.2105263157895,0.05263157894736842,3400.516228070167
991,1127500874,263,1,16,16.4375,1,0.5909090909090909,0.3181818181818182,0.22727272727272727,1272.6818181818182,0.3181818181818182,2715.5071969696833
992,1127510060,258,0,15,17.2,1,0.0,0.35294117647058826,0.0,0.0,0.0,3032.15
993,1127515314,249,1,15,16.6,1,0.0,0.09523809523809523,0.0,0.0,0.0,3117.258333333333
994,1127536843,246,0,10,24.6,1,0.11538461538461539,0.46153846153846156,0.07692307692307693,228.57692307692307,1.9615384615384615,2363.2397435897337
995,1127547493,220,0,13,16.923076923076923,1,0.043478260869565216,0.08695652173913043,0.08695652173913043,57.91304347826087,0.0,2735.0960144927503
996,1127575758,267,0,15,17.8,1,0.1,0.2,0.06666666666666667,146.13333333333333,0.03333333333333333,2094.8952777777668
997,1127578410,278,0,9,30.88888888888889,1,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.0,0.0,2954.1111111111
998,1127581338,255,0,13,19.615384615384617,1,0.0967741935483871,0.22580645161290322,0.06451612903225806,463.06451612903226,0.12903225806451613,1865.0448924731168
999,1127582702,254,0,12,21.166666666666668,1,0.2916666666666667,0.3333333333333333,0.125,417.5,0.25,2580.7347222222165
1000,1127585838,238,1,8,29.75,1,0.45454545454545453,0.18181818181818182,0.22727272727272727,630.2272727272727,20.681818181818183,2569.92045454545
1001,1127587958,246,0,13,18.923076923076923,1,0.10526315789473684,0.3157894736842105,0.10526315789473684,109.63157894736842,0.05263157894736842,3140.1916666666666
1002,1127590879,244,0,15,16.266666666666666,1,0.2222222222222222,0.3888888888888889,0.16666666666666666,871.5,0.2222222222222222,3495.0111111110996
1003,1127622661,236,0,11,21.454545454545453,1,0.045454545454545456,0.22727272727272727,0.045454545454545456,274.8181818181818,0.09090909090909091,2403.3333333333335
1004,1127632998,268,1,8,33.5,1,0.25,0.10714285714285714,0.10714285714285714,283.4642857142857,0.17857142857142858,2299.9413690476167
1005,1127645011,271,0,9,30.11111111111111,1,0.1875,0.3125,0.0625,248.03125,0.15625,1997.9286458333333
1006,1127646002,239,1,11,21.727272727272727,1,0.13636363636363635,0.09090909090909091,0.09090909090909091,561.2727272727273,1.1363636363636365,2804.237878787867
1007,1127680646,241,0,9,26.77777777777778,1,0.3,0.2,0.1,396.85,0.25,2605.35375
1008,1127687125,249,0,14,17.785714285714285,1,0.0,0.1875,0.0,0.0,0.0,3912.9875
1009,1127688234,228,1,16,14.25,1,0.1875,0.25,0.0625,207.9375,0.0,3307.4401041666665
1010,1127708762,251,0,10,25.1,1,0.23529411764705882,0.5882352941176471,0.23529411764705882,1193.8823529411766,133.76470588235293,3834.060784313717
1011,1127733422,274,0,11,24.90909090909091,1,0.03571428571428571,0.17857142857142858,0.03571428571428571,67.14285714285714,0.03571428571428571,2226.209226190467
1012,1127751793,247,0,9,27.444444444444443,1,0.16666666666666666,0.4166666666666667,0.125,504.4583333333333,0.041666666666666664,2363.82430555555
1013,1127757781,261,0,13,20.076923076923077,1,0.10344827586206896,0.06896551724137931,0.06896551724137931,113.17241379310344,0.034482758620689655,2192.37844827585
1014,1127769554,224,0,11,20.363636363636363,1,0.0,0.17647058823529413,0.0,0.0,0.0,3105.435784313717
1015,1127771377,222,0,10,22.2,1,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,3148.8925925925837
1016,1127772014,246,0,12,20.5,1,0.0,0.21739130434782608,0.0,0.0,0.0,2529.34782608695
1017,1127772061,223,0,7,31.857142857142858,1,0.13043478260869565,0.30434782608695654,0.08695652173913043,90.43478260869566,7.478260869565218,2521.6822463768
1018,1127789000,249,0,10,24.9,1,0.17647058823529413,0.17647058823529413,0.0,122.3529411764706,10.117647058823529,3679.3838235294
1019,1127809698,231,0,12,19.25,1,0.0,0.22727272727272727,0.0,0.0,0.0,2833.0488636363502
1020,1127816366,229,0,13,17.615384615384617,1,0.17391304347826086,0.21739130434782608,0.08695652173913043,144.65217391304347,0.0,2708.3333333333335
1021,1127822533,247,0,9,27.444444444444443,1,0.0,0.17647058823529413,0.0,0.0,0.0,3608.8573529411665
1022,1127827542,276,0,14,19.714285714285715,1,0.0,0.22727272727272727,0.0,0.0,0.0,2769.043939393933
1023,1127828666,237,0,8,29.625,1,0.0,0.2222222222222222,0.0,0.0,0.0,3232.8458333333333
1024,1127833051,223,0,10,22.3,1,0.2631578947368421,0.2631578947368421,0.0,244.94736842105263,15.894736842105264,3012.2548245614003
1025,1127833470,274,0,14,19.571428571428573,1,0.125,0.20833333333333334,0.041666666666666664,138.625,0.0,2167.0736111111
1026,1127838836,225,0,13,17.307692307692307,1,0.0,0.14285714285714285,0.0,0.0,0.0,2922.7019841269835
1027,1127839795,202,0,11,18.363636363636363,1,0.0,0.3125,0.0,0.0,0.0,3631.071354166667
1028,1127841853,251,0,12,20.916666666666668,1,0.0,0.15789473684210525,0.05263157894736842,0.0,0.0,2529.2890350877165
1029,1127844894,249,0,16,15.5625,1,0.0,0.18181818181818182,0.0,0.0,0.0,2922.2484848484833
1030,1127846953,263,0,13,20.23076923076923,1,0.0,0.28,0.0,0.0,0.08,2452.3593333333333
1031,1127847366,232,0,11,21.09090909090909,1,0.0,0.10526315789473684,0.0,0.0,0.0,3189.3263157894667
1032,1127849112,209,0,10,20.9,1,0.0,0.0,0.0,0.0,0.0,2482.2157051281997
1033,1127880368,238,0,11,21.636363636363637,1,0.0,0.23529411764705882,0.0,0.0,0.0,3820.5882352941167
1034,1127891892,212,0,9,23.555555555555557,1,0.1,0.2,0.1,258.6,0.05,3145.6404166666666
1035,1127892150,260,1,13,20.0,1,0.0,0.19230769230769232,0.038461538461538464,0.038461538461538464,0.0,2430.9580128205
1036,1127894718,248,0,7,35.42857142857143,1,0.0,0.4117647058823529,0.0,0.0,0.0,2690.769607843133
1037,1127910840,262,0,8,32.75,1,0.3142857142857143,0.8285714285714286,0.34285714285714286,518.7142857142857,69.42857142857143,1861.9157142857
1038,1127911933,224,0,10,22.4,1,0.09523809523809523,0.047619047619047616,0.047619047619047616,246.28571428571428,0.047619047619047616,2995.6353174603164
1039,1127914004,252,0,12,21.0,1,0.0,0.0,0.0,0.0,0.0,2860.431349206333
1040,1127928967,226,0,14,16.142857142857142,1,0.0,0.19047619047619047,0.0,0.0,0.0,2744.1388888888832
1041,1127942606,239,0,15,15.933333333333334,1,0.09090909090909091,0.3181818181818182,0.045454545454545456,979.9545454545455,0.2727272727272727,2779.5306818181666
1042,1127946307,256,0,11,23.272727272727273,1,0.043478260869565216,0.391304347826087,0.043478260869565216,262.9130434782609,0.08695652173913043,2604.0992753623163
1043,1127948335,269,0,3,89.66666666666667,1,0.08333333333333333,0.25,0.125,251.91666666666666,0.08333333333333333,2619.0833333333335
1044,1127956224,265,0,11,24.09090909090909,1,0.0,0.08333333333333333,0.0,0.0,0.0,2539.9704861111
1045,1127963340,202,0,9,22.444444444444443,1,0.058823529411764705,0.17647058823529413,0.058823529411764705,78.3529411764706,0.0,3724.9857843137165
1046,1127990198,268,0,5,53.6,1,0.0,0.29411764705882354,0.0,0.0,0.0,3566.87598039215
1047,1127992975,245,1,5,49.0,1,0.043478260869565216,0.08695652173913043,0.0,127.17391304347827,12.565217391304348,2747.2778985507166
1048,1128007729,240,0,20,12.0,1,0.19047619047619047,0.19047619047619047,0.09523809523809523,368.8095238095238,6.238095238095238,2916.31746031745
1049,1128012338,241,0,13,18.53846153846154,1,0.17647058823529413,0.23529411764705882,0.058823529411764705,195.7058823529412,0.0,3697.8740196078334
1050,1128062406,264,0,12,22.0,1,0.21739130434782608,0.43478260869565216,0.17391304347826086,802.2173913043479,98.82608695652173,2706.787681159417
1051,1128096152,217,0,7,31.0,1,0.125,0.125,0.0625,323.25,0.0625,3896.0494791666665
1052,1128100808,240,0,12,20.0,1,0.1,0.1,0.05,258.6,0.05,3142.5895833333334
1053,1128144613,222,0,16,13.875,1,0.0,0.09090909090909091,0.0,0.0,0.0,2912.160227272717
1054,1128183726,231,0,13,17.76923076923077,1,0.15384615384615385,0.46153846153846156,0.07692307692307693,397.84615384615387,0.07692307692307693,4347.664743589734
1055,1128187680,225,0,18,12.5,1,0.1111111111111111,0.2777777777777778,0.05555555555555555,308.94444444444446,0.05555555555555555,2831.4527777777666
1056,1128223321,248,0,10,24.8,1,0.0,0.2,0.0,0.0,0.0,2503.474666666667
1057,1128246662,246,0,7,35.142857142857146,1,0.0,0.09523809523809523,0.047619047619047616,0.0,0.0,2859.3242063492
1058,1128246877,255,0,10,25.5,1,0.0,0.1,0.0,0.0,0.0,3006.04125
1059,1128250548,201,0,10,20.1,1,0.0,0.041666666666666664,0.0,0.0,0.0,2608.104513888883
1060,1128251834,263,0,15,17.533333333333335,1,0.0,0.16666666666666666,0.0,0.0,0.0,2587.281944444433
1061,1128254628,265,0,12,22.083333333333332,1,0.15,0.1,0.05,132.05,0.05,3078.78125
1062,1128259464,245,0,23,10.652173913043478,1,0.1111111111111111,0.1111111111111111,0.0,72.72222222222223,0.05555555555555555,3577.343981481467
1063,1128263910,256,0,13,19.692307692307693,1,0.0,0.2,0.0,0.04,0.0,2584.2876666666666
1064,1128269808,213,0,7,30.428571428571427,1,0.0,0.0,0.0,0.0,0.0,3140.95701754385
1065,1128284804,255,0,13,19.615384615384617,1,0.0,0.1,0.05,0.0,0.0,2939.92875
1066,1128300438,238,1,9,26.444444444444443,1,0.0,0.375,0.0,0.0,0.0,3922.8942708333334
1067,1128302586,263,0,10,26.3,1,0.0,0.0,0.0,0.0,0.0,
1068,1128304272,239,0,16,14.9375,1,0.03225806451612903,0.25806451612903225,0.03225806451612903,0.0,0.0,1874.9717741935335
1069,1128315416,229,0,3,76.33333333333333,1,0.0,0.05,0.0,0.0,0.0,2735.4866666666667
1070,1128338522,244,0,16,15.25,1,0.2692307692307692,0.15384615384615385,0.038461538461538464,386.88461538461536,0.038461538461538464,2220.600641025633
1071,1128339972,253,0,10,25.3,1,0.0,0.15,0.0,0.1,0.0,3134.2304166666668
1072,1128353106,221,0,9,24.555555555555557,1,0.0,0.0,0.0,0.0,0.0,4016.0177083333333
1073,1128355266,241,0,8,30.125,1,0.0,0.05263157894736842,0.0,0.0,0.0,2436.015350877183
1074,1128356431,246,0,11,22.363636363636363,1,0.0,0.0,0.05,0.0,0.0,3048.2316666666666
1075,1128358752,260,0,14,18.571428571428573,1,0.0,0.12,0.0,0.0,0.04,2387.29
1076,1128360218,239,0,12,19.916666666666668,1,0.24,0.36,0.12,169.84,0.2,2268.3673333333336
1077,1128361064,234,0,11,21.272727272727273,1,0.14285714285714285,0.19047619047619047,0.047619047619047616,382.95238095238096,0.047619047619047616,3063.5535714285666
1078,1128363565,221,0,15,14.733333333333333,1,0.08333333333333333,0.5416666666666666,0.041666666666666664,391.9166666666667,0.125,2583.1972222222166
1079,1128379118,214,0,21,10.19047619047619,1,0.0,0.2857142857142857,0.0,0.0,0.0,3728.183928571417
1080,1128394315,211,0,10,21.1,1,0.0625,0.3125,0.0625,42.8125,0.0,3669.4807291666666
1081,1128398388,242,0,13,18.615384615384617,1,0.0,0.13636363636363635,0.0,0.0,0.0,2864.0912878787835
1082,1128398868,256,0,14,18.285714285714285,1,0.0,0.0,0.0,0.0,0.0,2945.65555555555
1083,1128403068,228,0,12,19.0,1,0.05,0.15,0.1,0.0,0.0,3135.1549999999997
1084,1128408271,224,0,12,18.666666666666668,1,0.0,0.19047619047619047,0.0,0.0,0.0,2957.8591269841168
1085,1128419868,261,0,8,32.625,1,0.08333333333333333,0.4166666666666667,0.08333333333333333,57.416666666666664,0.16666666666666666,2647.067013888883
1086,1128426180,240,0,13,18.46153846153846,1,0.17857142857142858,0.5,0.10714285714285714,96.03571428571429,0.17857142857142858,2280.71220238095
1087,1128442424,266,0,13,20.46153846153846,1,0.08695652173913043,0.2608695652173913,0.043478260869565216,241.7826086956522,0.043478260869565216,2687.9655797101336
1088,1128458438,248,0,15,16.533333333333335,1,0.0,0.09090909090909091,0.0,0.0,0.0,2620.8962121212003
1089,1128470257,265,0,9,29.444444444444443,1,0.0,0.125,0.0,0.041666666666666664,0.0,2700.4947916666665
1090,1128478110,241,0,24,10.041666666666666,1,0.16666666666666666,0.43333333333333335,0.13333333333333333,89.56666666666666,0.16666666666666666,2052.5763888888832
1091,1128486390,281,0,8,35.125,1,0.0,0.19230769230769232,0.0,0.0,0.0,2502.8048076923
1092,1128487490,245,0,12,20.416666666666668,1,0.03333333333333333,0.03333333333333333,0.0,342.1666666666667,0.8,2119.38
1093,1128493195,228,0,10,22.8,1,0.09090909090909091,0.13636363636363635,0.0,116.95454545454545,5.909090909090909,2568.3969696969666
1094,1128511538,236,0,11,21.454545454545453,1,0.0,0.23529411764705882,0.0,0.0,0.0,3714.969607843133
1095,1128517003,255,0,14,18.214285714285715,1,0.08,0.24,0.04,422.8,1.0,2612.7363333333333
1096,1128518971,220,0,15,14.666666666666666,1,0.0,0.058823529411764705,0.0,0.0,0.0,3399.074019607833
1097,1128530372,231,0,8,28.875,1,0.0,0.11764705882352941,0.0,0.0,0.0,3765.349509803917
1098,1128530996,252,0,7,36.0,1,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.0,0.0,3074.0996031746004
1099,1128546150,242,0,17,14.235294117647058,1,0.09090909090909091,0.18181818181818182,0.045454545454545456,235.0909090909091,0.045454545454545456,2873.6291666666666
1100,1128581702,265,0,12,22.083333333333332,1,0.0,0.12,0.0,0.0,0.0,2416.578666666667
1101,1128584436,244,0,5,48.8,1,0.0,0.20833333333333334,0.0,0.0,0.0,2709.4767361111
1102,1128588481,239,0,14,17.071428571428573,1,0.0,0.038461538461538464,0.0,0.0,0.0,2428.828846153833
1103,1128629346,225,0,9,25.0,1,0.0,0.09523809523809523,0.047619047619047616,0.0,0.0,2851.6492063491996
1104,1128635107,0,0,0,,1,0.17391304347826086,0.17391304347826086,0.08695652173913043,962.0434782608696,2.0869565217391304,2735.037681159417
1105,1128650161,228,0,7,32.57142857142857,1,0.21739130434782608,0.13043478260869565,0.043478260869565216,117.65217391304348,5.695652173913044,2442.641666666667
1106,1128666674,238,0,11,21.636363636363637,1,0.0,0.0,0.0,0.0,0.0,5119.408333333334
1107,1128680906,273,0,14,19.5,1,0.0,0.047619047619047616,0.0,0.0,0.0,2889.226984126983
1108,1128697718,259,0,11,23.545454545454547,1,0.0,0.058823529411764705,0.0,0.0,0.0,3811.3426470588165
1109,1128706746,242,1,16,15.125,1,0.05,0.0,0.0,77.95,0.0,3257.67
1110,1128718424,256,0,12,21.333333333333332,1,0.0,0.3333333333333333,0.08333333333333333,0.0,0.0,4889.672222222217
1111,1128728185,243,0,10,24.3,1,0.0,0.16,0.0,0.0,0.0,2450.399
1112,1128764245,240,0,13,18.46153846153846,1,0.0,0.23529411764705882,0.0,0.0,0.0,3691.775
1113,1128816360,247,1,19,13.0,1,0.05263157894736842,0.05263157894736842,0.0,82.05263157894737,0.0,2742.6903508771834
1114,1128822200,200,1,17,11.764705882352942,1,0.1875,0.1875,0.0,258.25,8.125,3388.584895833333
1115,1128835686,290,0,11,26.363636363636363,1,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,2456.3714743589667
1116,1128838741,229,1,8,28.625,1,0.05263157894736842,0.05263157894736842,0.0,82.05263157894737,0.0,3318.970614035083
1117,1128888824,235,0,14,16.785714285714285,1,0.0,0.16666666666666666,0.0,0.0,0.0,2523.9479166666665
1118,1128898598,252,0,15,16.8,1,0.0,0.17647058823529413,0.0,0.0,0.0,3608.87156862745
1119,1128909049,269,1,13,20.692307692307693,1,0.043478260869565216,0.34782608695652173,0.043478260869565216,0.0,0.0,2722.8213768115834
1120,1128950598,253,0,15,16.866666666666667,1,0.0,0.15,0.0,0.0,0.0,2899.4245833333334
1121,1128958266,240,0,13,18.46153846153846,1,0.0,0.0,0.0,0.0,0.0,3157.5775
1122,1129012411,234,0,13,18.0,1,0.16,0.36,0.0,116.32,12.92,2412.4506666666666
1123,1129016887,265,0,9,29.444444444444443,1,0.05,0.15,0.0,91.05,0.15,2959.8995833333333
1124,1129016958,271,0,11,24.636363636363637,1,0.13043478260869565,0.5217391304347826,0.08695652173913043,242.7826086956522,1.565217391304348,2647.1246376811496
1125,1129032277,225,0,9,25.0,1,0.2777777777777778,0.3888888888888889,0.1111111111111111,516.8888888888889,7.277777777777778,3211.9532407407332
1126,1129034947,222,0,15,14.8,1,0.0,0.10526315789473684,0.0,0.0,0.0,3246.9543859648998
1127,1129036489,257,0,13,19.76923076923077,1,0.0,0.05555555555555555,0.0,0.0,0.0,2881.2717592592503
1128,1129040058,283,0,14,20.214285714285715,1,0.0,0.2222222222222222,0.037037037037037035,0.0,0.0,2417.8274691358
1129,1129076226,254,0,12,21.166666666666668,1,0.09090909090909091,0.09090909090909091,0.045454545454545456,235.0909090909091,0.045454545454545456,2925.2928030303
1130,1129089662,268,0,8,33.5,1,0.0,0.2631578947368421,0.0,0.0,0.0,3426.9403508771834
1131,1129160047,240,0,14,17.142857142857142,1,0.05263157894736842,0.3157894736842105,0.05263157894736842,70.10526315789474,0.0,3233.723245614033
1132,1129208234,264,0,11,24.0,1,0.0,0.20833333333333334,0.0,0.0,0.0,2714.26180555555
1133,1129288938,240,0,15,16.0,1,0.043478260869565216,0.08695652173913043,0.043478260869565216,57.91304347826087,0.0,2751.540942028983
1134,1129290072,242,0,12,20.166666666666668,1,0.041666666666666664,0.16666666666666666,0.0,77.20833333333333,0.041666666666666664,2563.967708333333
1135,1129308841,257,0,10,25.7,1,0.0,0.45454545454545453,0.0,0.0,0.0,2823.14545454545
1136,1129326936,238,0,16,14.875,1,0.2916666666666667,0.20833333333333334,0.041666666666666664,116.25,8.166666666666666,2541.071875
1137,1129397028,314,0,2,157.0,1,1.0,0.0,0.0,0.0,0.0,0.0
1138,1129401444,255,0,13,19.615384615384617,1,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.0,2618.975
1139,1129477836,237,0,10,23.7,1,0.08333333333333333,0.4166666666666667,0.08333333333333333,898.3333333333334,0.25,2722.3631944444332
1140,1129533908,245,0,11,22.272727272727273,1,0.05263157894736842,0.10526315789473684,0.0,82.05263157894737,0.05263157894736842,3357.2442982456
1141,1129546351,255,0,11,23.181818181818183,1,0.0,0.15,0.0,0.0,0.0,2896.155416666667
1142,1129592161,236,0,12,19.666666666666668,1,0.05555555555555555,0.4444444444444444,0.0,101.16666666666667,0.0,3494.6574074074
1143,1129664180,218,0,9,24.22222222222222,1,0.0,0.21428571428571427,0.0,0.0,0.0,4421.019047619034
1144,1129684128,235,0,12,19.583333333333332,1,0.0,0.14285714285714285,0.0,0.047619047619047616,0.0,2948.61706349205
1145,1129729476,230,0,7,32.857142857142854,1,0.0,0.13636363636363635,0.045454545454545456,0.0,0.0,2814.4715909090833
1146,1129803002,252,0,15,16.8,1,0.0,0.0,0.0,0.0,0.0,2169.075
1147,1129813304,234,0,11,21.272727272727273,1,0.0,0.10526315789473684,0.0,0.0,0.0,3210.2644736842
1148,1129844922,236,0,9,26.22222222222222,1,0.0,0.08695652173913043,0.0,0.0,0.0,2594.286594202883
1149,1129871070,239,0,10,23.9,1,0.045454545454545456,0.2727272727272727,0.045454545454545456,0.0,0.0,2905.478030303017
1150,1129874462,253,0,7,36.142857142857146,1,0.0,0.05,0.0,0.0,0.0,3115.1912500000003
1151,1129878464,246,1,12,20.5,1,0.05,0.2,0.0,77.95,0.0,3058.7183333333332
1152,1129881680,250,0,15,16.666666666666668,1,0.13636363636363635,0.2727272727272727,0.045454545454545456,151.22727272727272,0.0,2619.0227272727166
1153,1129884836,263,1,16,16.4375,1,0.09523809523809523,0.2857142857142857,0.0,14.19047619047619,7.0476190476190474,2724.3515873015835
1154,1129894363,254,0,8,31.75,1,0.25,0.2916666666666667,0.125,749.125,0.041666666666666664,2716.648958333333
1155,1129895606,262,0,8,32.75,1,0.0,0.125,0.0,0.0,0.0,3624.530729166667
1156,1129901942,259,0,11,23.545454545454547,1,0.0,0.17391304347826086,0.0,0.0,0.0,2547.4224637681004
1157,1129905792,241,0,20,12.05,1,0.0,0.2692307692307692,0.0,0.0,0.0,2364.116346153833
1158,1129909232,259,0,17,15.235294117647058,1,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.0,0.0,3423.7300925925833
1159,1129910358,269,0,10,26.9,1,0.0,0.08695652173913043,0.0,0.0,0.0,2672.5666666666666
1160,1129914116,228,0,12,19.0,1,0.043478260869565216,0.043478260869565216,0.043478260869565216,57.91304347826087,0.043478260869565216,2661.2021739130337
1161,1129918525,265,0,16,16.5625,1,0.0,0.17647058823529413,0.0,0.0,0.0,3343.159803921567
1162,1129919382,239,0,14,17.071428571428573,1,0.0,0.08333333333333333,0.0,0.0,0.0,2492.7496527777666
1163,1129919550,210,0,12,17.5,1,0.0,0.11764705882352941,0.0,0.0,0.0,3626.6524509803835
1164,1129919894,236,0,11,21.454545454545453,1,0.0,0.13333333333333333,0.0,0.0,0.0,4043.154444444433
1165,1129919918,209,0,9,23.22222222222222,1,0.0,0.25,0.0,0.0,0.08333333333333333,4541.1048611111
1166,1129923780,264,0,16,16.5,1,0.0,0.0625,0.0,0.0,0.0,3695.8640625
1167,1129936399,246,0,11,22.363636363636363,1,0.0,0.23809523809523808,0.0,0.047619047619047616,0.0,2601.5103174603164
1168,1129937737,259,0,7,37.0,1,0.0,0.041666666666666664,0.0,0.0,0.0,2500.545833333333
1169,1129940900,221,0,6,36.833333333333336,1,0.0,0.3076923076923077,0.0,0.0,0.0,4692.250641025633
1170,1129948556,260,0,12,21.666666666666668,1,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,2647.7625
1171,1129950846,274,0,17,16.11764705882353,1,0.0,0.17647058823529413,0.0,0.0,0.0,3512.6955882352836
1172,1129967911,244,0,14,17.428571428571427,1,0.0,0.05555555555555555,0.0,0.0,0.0,3004.8541666666665
1173,1129972454,254,0,11,23.09090909090909,1,0.04,0.08,0.04,0.0,0.0,2506.4396666666667
1174,1130000658,239,0,11,21.727272727272727,1,0.0,0.2608695652173913,0.0,0.0,0.0,2699.735144927533
1175,1130054029,268,0,10,26.8,1,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,2965.543939393933
1176,1130064529,272,0,11,24.727272727272727,1,0.0,0.0,0.0,0.0,0.0,
1177,1130087737,236,0,11,21.454545454545453,1,0.0,0.07692307692307693,0.0,0.0,0.0,4649.005128205116
1178,1130107830,253,0,10,25.3,1,0.0,0.05263157894736842,0.0,0.0,0.0,3280.0315789473666
1179,1130110020,255,0,9,28.333333333333332,1,0.08,0.28,0.08,43.28,0.0,2488.8553333333334
1180,1130123028,257,0,10,25.7,1,0.0,0.09090909090909091,0.0,0.0,0.0,2796.375378787867
1181,1130156677,285,0,9,31.666666666666668,1,0.0,0.17391304347826086,0.0,0.0,0.043478260869565216,2816.7460144927504
1182,1130157896,250,0,10,25.0,1,0.25806451612903225,0.2903225806451613,0.06451612903225806,298.258064516129,0.1935483870967742,2031.27258064515
1183,1130157979,273,0,14,19.5,1,0.0,0.058823529411764705,0.0,0.0,0.0,3414.034313725483
1184,1130158777,256,0,10,25.6,1,0.0,0.13043478260869565,0.0,0.0,0.0,2667.9050724637664
1185,1130167357,265,0,11,24.09090909090909,1,0.0,0.2,0.0,0.0,0.0,2552.639666666667
1186,1130207582,245,0,12,20.416666666666668,1,0.0,0.15789473684210525,0.0,0.0,0.0,3184.6785087719168
1187,1130213556,240,0,8,30.0,1,0.041666666666666664,0.2916666666666667,0.0,75.875,0.0,2423.188541666667
1188,1130216966,285,0,12,23.75,1,0.08333333333333333,0.041666666666666664,0.125,55.5,0.0,2660.852083333333
1189,1130225450,248,0,10,24.8,1,0.27586206896551724,0.3103448275862069,0.13793103448275862,940.5172413793103,1.6551724137931034,2239.5767241379167
1190,1130227346,269,0,13,20.692307692307693,1,0.0,0.1,0.0,0.0,0.0,3131.3658333333337
1191,1130234461,273,0,7,39.0,1,0.045454545454545456,0.18181818181818182,0.0,82.77272727272727,0.0,2976.6481060606
1192,1130238283,231,0,11,21.0,1,0.125,0.16666666666666666,0.041666666666666664,9.25,0.0,2469.9048611110998
1193,1130249922,229,0,7,32.714285714285715,1,0.0,0.17647058823529413,0.0,0.0,0.0,3605.9887254901832
1194,1130259265,224,0,12,18.666666666666668,1,0.05,0.25,0.0,91.05,0.0,2908.242916666667
1195,1130261916,244,0,8,30.5,1,0.041666666666666664,0.3333333333333333,0.0,75.875,0.0,2662.9034722222164
1196,1130266422,250,0,16,15.625,1,0.1,0.35,0.05,93.4,0.0,3074.6516666666666
1197,1130268866,239,0,14,17.071428571428573,1,0.05555555555555555,0.05555555555555555,0.1111111111111111,87.66666666666667,0.0,2667.369444444433
1198,1130270131,266,0,18,14.777777777777779,1,0.12,0.32,0.2,604.96,90.92,2488.703
1199,1130271691,241,0,6,40.166666666666664,1,0.07692307692307693,0.46153846153846156,0.07692307692307693,361.7692307692308,0.11538461538461539,2361.6471153846
1200,1130283200,262,0,21,12.476190476190476,1,0.125,0.08333333333333333,0.08333333333333333,77.83333333333333,0.0,2699.6979166666665
1201,1130284382,276,0,12,23.0,1,0.0,0.125,0.0,0.0,0.0,3991.1484375
1202,1130288748,250,0,13,19.23076923076923,1,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.0,2599.715942028983
1203,1130295176,273,0,12,22.75,1,0.0625,0.125,0.0625,19.0,0.0625,3920.9880208333334
1204,1130295224,287,0,17,16.88235294117647,1,0.0,0.30434782608695654,0.0,0.0,0.0,2802.3108695652168
1205,1130298409,247,0,19,13.0,1,0.0,0.3181818181818182,0.0,0.0,0.0,2381.6318181818165
1206,1130305728,244,0,8,30.5,1,0.43478260869565216,0.5652173913043478,0.21739130434782608,1615.2173913043478,3.5652173913043477,1963.6253623188334
1207,1130310120,258,0,11,23.454545454545453,1,0.07407407407407407,0.037037037037037035,0.037037037037037035,69.18518518518519,0.0,2324.287345679
1208,1130312287,237,0,13,18.23076923076923,1,0.0,0.10526315789473684,0.0,0.0,0.0,3323.592543859633
1209,1130321509,237,0,10,23.7,1,0.0,0.05,0.0,0.0,0.0,2898.0066666666667
1210,1130335195,233,0,14,16.642857142857142,1,0.0,0.10714285714285714,0.0,0.0,0.0,2074.0005952380834
1211,1130376991,250,0,7,35.714285714285715,1,0.0,0.1,0.0,0.0,0.0,3146.2504166666668
1212,1130379475,240,0,11,21.818181818181817,1,0.07142857142857142,0.0,0.07142857142857142,77.28571428571429,0.0,3195.9946428571334
1213,1130384803,253,0,15,16.866666666666667,1,0.0,0.2631578947368421,0.05263157894736842,0.0,0.0,3202.4078947368334
1214,1130386950,261,0,13,20.076923076923077,1,0.0,0.15,0.0,0.0,0.0,2789.9716666666664
1215,1130396822,222,0,10,22.2,1,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.0,0.0,2612.9166666666665
1216,1130403349,241,0,12,20.083333333333332,1,0.05,0.05,0.05,104.15,0.05,2832.7320833333333
