,Unnamed: 0,favorites_count,favorites_per_tweet,followers_count,frequ_minutes_tweet,friends_count,friends_to_followers_ratio,hashtags_per_tweet,id,is_bot,mentions_per_tweet,retweets_per_tweet,urls_per_tweet
1406,1406,9695,0.8713178294573644,2404,33.12780878551667,305,0.12687188019966722,0.04837209302325581,558489220,0,0.8412403100775194,1.588217054263566,0.01953488372093023
1407,1407,4875,0.3627023661270237,1533,41.6091479867,996,0.649706457925636,0.16002490660024907,563022345,0,1.4691780821917808,1.292029887920299,0.037359900373599
1408,1408,177,0.02168256721595837,53,364.2571118820333,77,1.4528301886792452,0.15871639202081528,604758810,0,0.5741543798785776,4.614050303555942,0.4319167389418907
1409,1409,500,0.09033613445378152,3951,409.55885854341665,4120,1.0427739812705643,0.17647058823529413,835342567,0,1.0,70.1953781512605,0.012605042016806723
1410,1410,0,0.17941176470588235,212,154.99598039215005,242,1.1415094339622642,0.6514705882352941,1092912044,0,1.0102941176470588,23.363235294117647,0.15441176470588236
1411,1411,1,0.006944444444444444,27,609.50925925925,51,1.8888888888888888,0.9583333333333334,1126202310,0,1.0902777777777777,22.64583333333333,0.4513888888888889
1412,1412,0,0.0798841059602649,842,1200.0009588852001,38,0.04513064133016627,0.4879966887417218,9011502,0,0.6978476821192053,16.202814569536425,0.21109271523178808
1413,1413,116,0.0050568900126422255,415,370.52057522123323,382,0.9204819277108434,0.3631479140328698,52491055,0,0.22187104930467766,131.21586599241468,0.049620733249051835
1414,1414,27,0.3317683881064163,521,41.43995826811667,487,0.9347408829174664,0.38841940532081376,55532545,0,0.5358372456964007,0.8713615023474178,0.030359937402190926
1415,1415,268,0.03785488958990536,202,114.95635646686668,133,0.6584158415841584,0.05930599369085174,16043064,0,0.8744479495268139,33.066561514195584,0.08643533123028391
1416,1416,261,0.009639303482587064,232,657.2024150082832,182,0.7844827586206896,0.4095149253731343,20308222,0,0.4928482587064677,27.537313432835823,0.048818407960199005
1417,1417,0,0.014285714285714284,11,28867.17738095237,16,1.4545454545454546,0.3,33747826,0,0.37142857142857133,0.0,0.15714285714285714
1418,1418,42,0.01893740136770121,61,1053.0422409258167,173,2.836065573770492,0.054182009468700686,45314390,0,0.4166228300894266,47.45607574960547,0.06049447659126776
1419,1419,451,0.02909887359198999,373,27.02872340425,874,2.3431635388739944,0.1586357947434293,48665791,0,0.21964956195244054,19.566958698372968,0.7271589486858573
1420,1420,149,0.04266750948166877,314,208.8776917404,148,0.4713375796178344,0.19247787610619468,52108988,0,0.5502528445006322,67.88874841972186,0.3789506953223768
1421,1421,39,0.01959869342043864,76,909.26498677865,156,2.0526315789473686,0.32804479701353245,56697655,0,0.3037797480167989,35.09799346710219,0.2104526364909006
1422,1422,632,0.04835094460454691,280,59.49056996476667,536,1.9142857142857144,1.0329811079090618,83811813,0,1.0381043868075568,22.360230547550437,0.2715337816202369
1423,1423,33,0.11632970451010885,1057,119.12368584758332,280,0.26490066225165565,0.23514774494556764,91866745,0,0.4783825816485226,22.762674961119753,0.22146189735614308
1424,1424,129,0.005649717514124294,121,234.81798493408334,256,2.115702479338843,0.288135593220339,111628975,0,0.8374136848713121,44.131198995605786,0.2868801004394225
1425,1425,56,0.06910961105753778,362,62.874290153216656,233,0.6436464088397789,0.2892960462873674,114849265,0,0.41305046608807455,69.10446801671489,0.06364513018322084
1426,1426,141,0.06494717215661902,715,29.141775429866662,792,1.1076923076923078,0.31261653200745804,154588620,0,0.8539465506525793,266.724984462399,0.1761963952765693
1427,1427,38,0.006322444678609061,47,1518.53918159465,123,2.6170212765957452,0.3624868282402529,162092995,0,0.678609062170706,764.6786090621707,0.028451001053740783
1428,1428,2345,0.12626582278481013,183,61.89672468353333,132,0.7213114754098361,0.6724683544303798,168791182,0,0.7205696202531645,61.67594936708861,0.05189873417721519
1429,1429,113,0.04551282051282051,495,66.41987713675,413,0.8343434343434344,0.1064102564102564,177299735,0,0.5426282051282051,137.06891025641025,0.19006410256410253
1430,1430,2,0.1565217391304348,16,8018.465362318833,67,4.1875,0.5217391304347826,179588209,0,0.5304347826086957,183.10434782608692,0.14782608695652175
1431,1431,15,0.08807482462977398,310,1040.033255391,341,1.1,0.3593141075604053,190383002,0,0.8612626656274357,54.83865939204989,0.09275136399064693
1432,1432,32,0.12406015037593986,21,2615.200939849617,50,2.380952380952381,0.3984962406015037,197400952,0,0.462406015037594,2.962406015037594,0.11278195488721805
1433,1433,110,0.030080213903743318,344,821.9491310160333,428,1.244186046511628,0.3763368983957219,217533156,0,0.3890374331550802,507.39237967914437,0.0427807486631016
1434,1434,1079,0.10331872260488416,154,31.931731371316673,198,1.2857142857142858,0.4245460237946149,222579656,0,1.2244834063869756,209.794614902943,0.19881026925485284
1435,1435,501,0.11368078175895766,445,378.9252551574334,618,1.3887640449438203,0.6228013029315961,233959454,0,1.0315960912052118,9.813680781758958,0.5755700325732899
1436,1436,4,0.0,6,35493.284057970995,30,5.0,0.13043478260869565,248292381,0,0.9565217391304348,194.17391304347825,0.043478260869565216
1437,1437,625,0.13639281129653402,170,105.92073170731666,256,1.5058823529411764,0.14698331193838254,252688673,0,0.6489088575096277,160.7243260590501,0.10718870346598204
1438,1438,31,0.11003236245954692,280,3564.7790722761497,149,0.5321428571428571,0.9611650485436892,255559955,0,0.889967637540453,16.601941747572816,0.4401294498381877
1439,1439,762,0.055712555510698425,165,401.0665253667,175,1.0606060606060606,0.31489705288655634,278618602,0,1.175211949939443,59.74687121517965,0.2644327815906338
1440,1440,3,0.0676077265973254,174,738.5855002476333,69,0.3965517241379311,0.9019316493313522,295578583,0,0.449479940564636,1.2080237741456166,0.37444279346211
1441,1441,354,0.0527831094049904,105,316.1392834293,42,0.4,0.10236724248240564,297012777,0,0.6701855406269993,3126.350927703135,0.04414587332053743
1442,1442,827,0.14882333443818366,130,91.55503811733334,154,1.1846153846153846,0.21345707656612528,305187907,0,0.4441498176997017,24.28836592641697,0.3042757706330792
1443,1443,3,0.005141388174807198,54,2406.7266066838,72,1.3333333333333333,0.2390745501285347,318949971,0,0.5758354755784062,1.7300771208226222,0.8663239074550129
1444,1444,1947,0.06051154086088584,295,22.000363901016666,49,0.16610169491525426,0.16874610106051155,320669433,0,0.6306924516531504,20.4048658764816,0.04678727386150967
1445,1445,0,0.010899182561307902,40,2519.4717529518507,202,5.05,0.1553133514986376,322051701,0,0.896457765667575,26.525885558583106,0.043596730245231606
1446,1446,26,0.011037527593818984,70,2006.0551508462,92,1.3142857142857145,0.5938189845474614,327840186,0,0.8189845474613686,53.565121412803535,0.17218543046357615
1447,1447,671,0.06518178840484769,473,84.83740037121667,373,0.7885835095137421,0.2587618735669833,328706026,0,1.1303635768096951,63.60792662954471,0.1824434981984933
1448,1448,39,0.028519195612431443,107,328.771968312,258,2.4112149532710285,0.2146252285191956,333960904,0,0.7202925045703841,594.9670932358317,0.2570383912248629
1449,1449,0,0.07142857142857142,293,12881.881349206351,1527,5.21160409556314,1.5714285714285714,337321477,0,0.14285714285714285,0.5476190476190477,0.8095238095238095
1450,1450,177,0.14098972922502334,2194,11.13936092955,1558,0.7101185050136737,0.1942110177404295,372460791,0,1.0989729225023344,6.159041394335513,0.09772798008092126
1451,1451,2,0.0378698224852071,90,917.62932938855,135,1.5,0.4248520710059172,382247829,0,0.5656804733727809,1.4710059171597634,0.054437869822485205
1452,1452,191,0.05016722408026756,82,2373.2166109253008,174,2.1219512195121952,0.2976588628762542,418633045,0,0.9297658862876256,105.62207357859532,0.5518394648829431
1453,1453,7,0.0,17,5603.47192982455,36,2.117647058823529,0.7894736842105263,425241854,0,1.263157894736842,7197.491228070176,0.12280701754385966
1454,1454,55,0.03402225755166932,153,80.28574456808333,221,1.4444444444444444,0.519872813990461,453285193,0,0.7554848966613672,35.782511923688396,0.27472178060413355
1455,1455,38,0.03021148036253777,51,944.4407351460167,38,0.7450980392156863,0.30060422960725075,469128515,0,0.7280966767371602,53.258308157099705,0.27794561933534745
1456,1456,236,0.2913752913752914,371,690.1760878010832,300,0.8086253369272237,0.19696969696969696,490480487,0,0.26107226107226106,519.0524475524477,0.011655011655011656
1457,1457,0,0.009560229445506692,42,1074.2064690885834,40,0.9523809523809524,0.3881453154875717,514338061,0,0.5181644359464627,2194.8623326959846,0.4416826003824092
1458,1458,470,0.061728395061728385,57,1133.0542181069834,83,1.4561403508771933,0.6234567901234568,521131145,0,0.5967078189300411,140.1851851851852,0.19753086419753085
1459,1459,0,0.0,13,3369.992291666667,23,1.7692307692307692,0.1625,529342153,0,1.3625,0.13125,0.19375
1460,1460,2235,0.07805033450143357,1206,53.9242433896,1650,1.3681592039800996,0.2300095571838165,546314660,0,0.8744823192099395,231.3071041733036,0.16884358075820324
1461,1461,7,0.0,15,16656.20533333333,44,2.933333333333333,0.72,604518391,0,0.84,65.56,0.2
1462,1462,7862,0.24134705332086065,973,11.87705020266667,530,0.5447070914696814,0.013719987527284068,630544784,0,0.2563143124415341,5.793888369192391,0.1197380729653882
1463,1463,6,0.11904761904761905,18,6698.881349206335,18,1.0,0.5952380952380952,755461062,0,0.6428571428571429,8.785714285714286,0.11904761904761905
1464,1464,332,0.09433962264150944,94,219.9803459119333,107,1.1382978723404256,0.28369272237196763,755745950,0,0.9231805929919138,4.214285714285714,0.1495956873315364
1465,1465,80,0.08421052631578947,95,930.04011695905,200,2.1052631578947367,0.3894736842105263,806660965,0,0.9578947368421052,1.1543859649122807,0.6771929824561403
1466,1466,4,0.05882352941176471,24,6999.424509803916,63,2.625,0.2352941176470588,809654154,0,0.2647058823529412,228.61764705882354,0.05882352941176471
1467,1467,3906,0.7625470514429109,1361,24.128058343783326,142,0.10433504775900074,0.009410288582183186,810793700,0,0.715495608531995,5.4435382685069005,0.025721455457967377
1468,1468,31,0.08695652173913042,37,2946.934782608683,66,1.7837837837837838,1.5072463768115942,903721722,0,0.6086956521739131,0.014492753623188406,0.3043478260869565
1469,1469,0,0.0,2,126.44968479116665,20,10.0,1.5059101654846336,922305175,0,2.4278959810874703,62.80141843971632,0.14893617021276595
1470,1470,0,0.0,4,115.96242322723332,20,5.0,1.6113902847571189,925532102,0,2.402010050251256,62.008375209380226,0.1507537688442211
1471,1471,13,0.288135593220339,21,3491.1677966101665,19,0.9047619047619048,0.6610169491525424,929410398,0,0.7457627118644068,72.6949152542373,0.1864406779661017
1472,1472,0,0.1176470588235294,6,10561.8,11,1.8333333333333333,2.4705882352941178,961773920,0,1.0,1.0,0.35294117647058826
1473,1473,0,0.03225806451612903,47,2313.8634408601997,43,0.9148936170212766,0.25806451612903225,1021876490,0,0.9193548387096774,32.725806451612904,0.16129032258064516
1474,1474,0,0.0,4,5956.161666666668,0,0.0,0.8,1096419414,0,0.3,0.9,0.0
1475,1475,1,0.009287925696594429,33,224.02187822496663,197,5.96969696969697,0.17956656346749225,1125217129,0,0.8513931888544891,48.09287925696593,0.5758513931888545
1476,1476,14,0.10869565217391304,208,12.304347826083331,124,0.5961538461538461,0.5434782608695652,1127280169,0,2.108695652173913,1.0869565217391304,0.4565217391304348
1477,1477,0,0.030303030303030307,22,1059.4593434343333,55,2.5,0.15151515151515152,1156344000,0,0.015151515151515154,0.015151515151515154,0.0
1478,1478,3,0.0,0,11087.829166666665,4,inf,0.5,1169114810,0,1.0,0.25,0.75
1479,1479,0,0.0,2,12640.75,4,2.0,1.3333333333333333,1212975186,0,0.6666666666666666,0.3333333333333333,0.3333333333333333
1480,1480,318,0.07809449433814916,351,18.672614863983327,341,0.9715099715099716,0.28582584927762594,1213937306,0,0.5435376805935181,766.2202264740337,0.0655993752440453
1481,0,267,,5055,585.4533323892998,1466,0.2900098911968348,0.18549985839705466,24503,0,0.9011611441517984,1.8858680260549416,0.27952421410365336
1482,1,12,0.03048780487804878,132,4823.83851626015,194,1.4696969696969695,0.17073170731707318,22903,0,0.7012195121951219,7.4939024390243905,0.04878048780487805
1483,2,871,0.44153414405986896,1154,2424.5303242905998,832,0.7209705372616985,0.5594013096351731,382393,0,0.8456501403180543,9.48643592142189,0.4162768942937325
1484,3,478,,930,338.31557971013336,535,0.5752688172043011,0.3061104582843713,286543,0,0.6430669800235017,103.53260869565216,0.3563454759106933
1485,4,41,,173,1128.1968562182,444,2.566473988439306,0.0412621359223301,438023,0,0.0957004160887656,1.325242718446602,0.1407766990291262
1486,5,2,,97,15798.159061488666,234,2.4123711340206184,0.7766990291262136,586003,0,1.1650485436893203,62.89320388349515,0.4223300970873786
1487,6,0,,154,3456.6901941097667,314,2.0389610389610393,0.10240963855421686,628563,0,0.17670682730923695,4.1586345381526115,0.5763052208835341
1488,7,68,,1100,1698.2975672328332,975,0.8863636363636364,0.5594479830148621,769985,0,0.554140127388535,1.5514861995753717,0.2234607218683652
1489,8,318,,2254,1034.9206550362,2196,0.974267968056788,0.4410796576695194,2007021,0,0.7244897959183674,10.54476629361422,0.15931533903884135
1490,9,1,,31,10151.906331168815,55,1.7741935483870968,0.2727272727272727,2731681,0,0.32142857142857145,3.3376623376623376,0.7824675324675324
1491,10,214,,637,1143.9269042370665,1853,2.9089481946624804,0.10506980161645847,3909541,0,0.4110947832476121,1.0161645848640706,0.033798677443056584
1492,11,353,,2842,559.4340492098834,1903,0.6695988740323716,0.471205854279351,5863152,0,0.9093223035316575,18.61056315622017,0.2472160356347439
1493,12,73,,1335,387.49124459541673,727,0.5445692883895131,0.39036442248301423,6082972,0,0.4987646695491044,1.4444101297096974,0.24305126621371215
1494,13,0,0.016666666666666666,13,50677.731388888875,67,5.153846153846153,0.08333333333333333,6175692,0,0.6666666666666666,45.96666666666667,0.21666666666666667
1495,14,2,,101,2641.342733564,108,1.0693069306930694,0.16089965397923875,6196392,0,0.31487889273356395,19.58996539792388,0.41782006920415227
1496,15,18,0.022727272727272728,34,12260.348958333336,182,5.352941176470588,0.11363636363636365,6618042,0,0.6590909090909091,39.15340909090909,0.3125
1497,16,11,,335,1426.3651622002667,1956,5.838805970149253,0.7583450869769629,6677972,0,0.34837799717912554,10.076633756464505,0.7240244475787494
1498,17,38,,364,1673.1606365159,373,1.0247252747252746,0.20156337241764374,7246122,0,0.5125628140703518,30.883863763260752,0.13009491903964265
1499,18,76,,68,371.9654165401333,76,1.1176470588235294,0.11357424840570908,7527052,0,0.35104767689037353,369.24840570908,0.7564530822957789
1500,19,1574,,3566,113.70158137881668,803,0.2251822770611329,0.5690298507462687,7773732,0,1.29317697228145,27.510394456289983,0.24546908315565036
1501,20,63,,337,500.44980764456665,405,1.2017804154302671,0.5238272524199553,8029522,0,0.8306031273268801,31.933730454207,0.43261355174981386
1502,21,0,,89,11955.919530102783,126,1.4157303370786516,0.13215859030837004,9664862,0,0.2511013215859031,36.23348017621145,0.07488986784140969
1503,22,510,,4560,49.689370707550005,4307,0.9445175438596491,0.43411595591758506,12179872,0,0.920939147101102,3.792045999041687,0.5201245807379012
1504,23,151,,3300,143.0914259373,311,0.09424242424242424,0.7765826674861709,12551742,0,1.2360172095881992,9.447141979102645,0.4293177627535341
1505,24,163,,138,1878.2563745943328,263,1.9057971014492756,0.17246175243393602,12700622,0,0.14464534075104313,12.302503477051461,0.14255910987482615
1506,25,2,,15,75465.7359375,56,3.733333333333333,0.8125,12765892,0,0.6875,53.4375,0.3125
1507,26,36,,463,1539.9724672228833,528,1.1403887688984882,0.700238379022646,14321616,0,0.1066746126340882,0.10131108462455304,0.4010727056019071
1508,27,237,,1476,130.9793073593,1069,0.7242547425474255,0.2716883116883117,14443340,0,0.8714285714285714,2.892207792207792,0.5903896103896104
1509,28,0,,100,2890.5785176824666,186,1.86,0.05869074492099322,14561441,0,0.4119638826185101,1.1738148984198646,0.7200902934537246
1510,29,3,0.0,78,92432.47243589743,203,2.602564102564102,0.5384615384615384,15455450,0,1.2692307692307692,49.53846153846154,0.2307692307692308
1511,30,21,,111,5854.10432847895,160,1.4414414414414414,0.3640776699029126,15453624,0,0.7645631067961165,216.65291262135926,0.21359223300970875
1512,31,0,,34,5531.111439393933,112,3.294117647058824,1.040909090909091,15622858,0,0.2931818181818181,9.361363636363636,0.5204545454545455
1513,32,7,,349,274.85163446525,823,2.3581661891117482,0.012587822014051522,15788159,0,0.5541569086651054,1.5673302107728335,0.9133489461358314
1514,33,92,,626,45.17661117716667,676,1.0798722044728437,0.4625445897740785,15922136,0,0.6810939357907253,251.89155766944114,0.4860879904875149
1515,34,1,,1405,1384.0584056294501,197,0.1402135231316726,0.43551185656448815,16002194,0,0.9884326200115674,4.139386928860613,0.2567958357432041
1516,35,505,,139,2665.454300118617,401,2.8848920863309346,0.5391459074733096,16183526,0,0.5729537366548043,27.54270462633452,0.3487544483985765
1517,36,7,,86,3298.30856129685,152,1.7674418604651163,0.42857142857142855,16270293,0,0.5775075987841946,4.079027355623101,0.2674772036474164
1518,37,13,,62,5935.1545644891,396,6.387096774193548,0.12562814070351758,16303802,0,0.5125628140703518,83.81155778894473,0.15829145728643215
1519,38,2,0.027777777777777776,43,29404.241666666665,110,2.5581395348837206,0.4861111111111111,16649518,0,0.25,0.1111111111111111,0.7777777777777778
1520,39,5,,152,171.77179930795,68,0.4473684210526316,0.10697808535178778,17085112,0,1.3362168396770473,0.13465974625144175,0.976066897347174
1521,40,131,,481,1057.8763515600833,249,0.5176715176715176,0.5111214087117701,17283453,0,0.566728452270621,26.54772937905468,0.2618164967562558
1522,41,69,,128,749.15885777045,138,1.078125,0.1831960461285008,17421795,0,0.4365733113673805,16.54662273476112,0.08764415156507413
1523,42,117,,350,1517.4475506568667,1000,2.8571428571428568,0.5978623914495658,17426567,0,0.7080828323313293,11.19305277221109,0.15965263861055445
1524,43,126,,106,147.25493370335002,416,3.924528301886793,0.32123034227567066,17844234,0,1.1329787234042554,65.88737280296023,0.24491211840888066
1525,44,4,0.040229885057471264,60,12855.6646551724,66,1.1,0.2988505747126437,17992531,0,0.4540229885057471,218.20114942528733,0.2241379310344828
1526,45,59,,203,764.8173860911168,664,3.2709359605911335,1.1007194244604317,18721974,0,0.7601918465227818,21.06570743405276,0.034532374100719423
1527,46,11,,70,205.0119316991333,72,1.0285714285714285,0.32809553739786296,18874774,0,0.8045254556882464,61.35480829666878,0.15933375235700814
1528,47,102,,735,1212.3864449413002,461,0.6272108843537415,0.18557853549468975,19706832,0,0.6897708216880939,0.4276131917272219,0.7853549468977082
1529,48,288,,482,388.1776548010666,555,1.1514522821576765,1.0619204307508223,19701419,0,1.1681124738259048,12.796290756805265,0.5620699970086749
1530,49,718,,92,854.2520642739833,111,1.2065217391304348,0.20267417311752287,19973780,0,0.8128078817733991,67.73187895847994,0.513722730471499
1531,50,72,,176,1432.5811627906835,383,2.176136363636364,0.3262458471760797,20303000,0,0.4538205980066445,69.50431893687707,0.07973421926910297
1532,51,40,,76,4005.9549658596998,315,4.144736842105264,0.5065176908752328,20542869,0,0.8975791433891993,83.06331471135941,0.1303538175046555
1533,52,103,,561,858.7031986531833,892,1.590017825311943,0.84,20681942,0,0.5983838383838384,46.53090909090909,0.3680808080808081
1534,53,0,0.0,90,18432.9948275862,396,4.4,0.29310344827586204,21133252,0,0.646551724137931,29.474137931034484,0.5258620689655172
1535,54,143,,132,756.9285561877666,313,2.371212121212121,0.35277382645803707,22015162,0,0.6877667140825036,5.542318634423896,0.1717638691322902
1536,55,56,,4371,89.98303634751665,1182,0.2704186684969115,0.3904255319148936,22521283,0,0.9553191489361702,0.8005319148936171,0.4348404255319149
1537,56,614,,26237,71.48144977168334,23813,0.9076113884971604,0.2995258166491043,22598920,0,1.5171232876712328,3.5192307692307687,0.4799789251844047
1538,57,1,,53,10124.352153110032,120,2.2641509433962264,0.2440191387559809,22596491,0,0.5645933014354066,3899.5933014354073,0.17703349282296652
1539,58,55,,1699,51.657321589866676,1771,1.0423778693349028,0.14850948509485096,22624920,0,0.5252032520325203,6.9371273712737125,0.3663956639566396
1540,59,0,0.0,0,142797.69166666668,2,inf,0.07142857142857142,22710614,0,0.14285714285714285,0.0,0.0
1541,60,1,0.011363636363636364,18,12038.736647727266,97,5.388888888888888,0.26136363636363635,22752192,0,1.0,12.744318181818182,0.2215909090909091
1542,61,61,,2097,36.42087844486666,2039,0.9723414401525988,0.23203740157480315,22970058,0,0.6168799212598425,15.053395669291339,0.7221948818897638
1543,62,0,0.0,26,203319.9683333333,35,1.3461538461538465,0.5,23770754,0,0.4,0.3,0.5
1544,63,67,,1538,104.72335585584999,1059,0.688556566970091,0.20783783783783785,24176877,0,0.5943243243243244,1.0978378378378382,0.6989189189189189
1545,64,5,,168,2901.1821173104327,205,1.2202380952380951,0.290414878397711,25046383,0,0.65379113018598,3.091559370529328,0.06723891273247498
1546,65,27,,301,1219.9469367015,837,2.780730897009967,0.21428571428571427,25484842,0,0.931184668989547,19.36498257839721,0.17770034843205576
1547,66,12,0.0053475935828877,24,10946.730659536532,60,2.5,0.20855614973262032,26261259,0,0.4117647058823529,22.919786096256686,0.26737967914438504
1548,67,1,,410,1284.3823289183167,1324,3.2292682926829266,4.856953642384107,27315878,0,0.9291390728476822,0.08278145695364239,1.1708609271523178
1549,68,47,,331,1012.1364318330001,570,1.7220543806646529,0.6174168297455969,29742445,0,1.0425636007827788,53.59931506849315,0.33268101761252444
1550,69,1,0.02906976744186046,53,10841.956879844947,136,2.5660377358490565,0.36046511627906974,31135311,0,0.5697674418604651,182.92441860465115,0.4011627906976744
1551,70,4,,45,998.2507953155,200,4.4444444444444455,0.009438909281594129,31379656,0,0.08232826428945987,0.5479811221814368,0.8631358154168851
1552,71,42,,68,2219.1900432900334,264,3.882352941176471,0.9448051948051948,33516491,0,0.5606060606060606,102.32467532467531,0.2965367965367965
1553,72,3,,87,639.70062727165,282,3.2413793103448274,0.8761871262750616,33679344,0,0.2919451283855083,48.37952866690116,0.2634540977840309
1554,73,6,,103,981.5466266986333,203,1.970873786407767,0.7505995203836929,34580222,0,0.5582733812949641,4.062829736211032,0.4402877697841727
1555,74,386,,893,880.8825413966832,256,0.2866741321388578,0.6315334773218143,36286962,0,0.8267818574514039,8.498488120950325,0.3416846652267819
1556,75,11,,50,3726.95766178265,87,1.74,0.2875457875457875,37186955,0,0.35897435897435903,2059.2710622710624,0.1336996336996337
1557,76,151,,127,727.0659342622333,192,1.5118110236220472,0.3469096105752054,37204587,0,0.4626652375848517,23.796713111825646,0.0585923544122901
1558,77,165,,507,145.5475868157667,562,1.1084812623274165,0.5294290759270159,39201963,0,0.6983519717480872,31.42907592701589,0.6854031783402001
1559,78,37,,627,521.0439046746,1036,1.6523125996810208,0.3024747937671861,40337017,0,0.6406966086159487,7.130155820348303,0.4958753437213566
1560,79,49,,212,167.34043552091669,152,0.7169811320754716,0.35600839077015284,43775439,0,0.6071321546299071,58.03296373988613,0.2334432124662871
1561,80,0,,15,5390.4684831970835,36,2.4,0.2452316076294278,44358439,0,0.26430517711171664,6.607629427792916,0.5095367847411444
1562,81,26,,126,2626.7755511463833,102,0.8095238095238095,0.6613756613756614,44604091,0,0.4907407407407408,6.228835978835979,0.2671957671957672
1563,82,2,0.0847457627118644,66,13068.361016949151,249,3.772727272727273,0.11864406779661014,45110939,0,1.0508474576271187,28.10169491525424,0.3898305084745763
1564,83,2,0.0,26,22273.770599250933,281,10.807692307692307,0.8202247191011236,45399578,0,1.1011235955056178,49.65168539325842,0.4831460674157304
1565,84,4,,45,9295.192566510166,94,2.0888888888888895,0.5305164319248826,45562154,0,0.5774647887323944,52.262910798122064,0.39436619718309857
1566,85,0,0.0,11,107404.06470588237,23,2.090909090909091,0.2352941176470588,45603460,0,0.29411764705882354,128.41176470588235,0.17647058823529413
1567,86,60,,1510,67.44621090973334,1058,0.7006622516556291,0.2531982942430704,47588692,0,1.0812899786780383,3.4485607675906182,0.09035181236673774
1568,87,0,0.01,36,19336.584,115,3.1944444444444446,0.43,47610275,0,0.73,2.21,0.34
1569,88,6,,197,2846.716136034717,859,4.360406091370559,0.4746743849493488,47708690,0,0.3632416787264833,21.927641099855286,0.25615050651230103
1570,89,0,0.0,2,378438.39,4,2.0,0.2,49683347,0,0.8,0.0,0.0
1571,90,0,0.008,150,15227.320533333335,231,1.54,0.192,49726434,0,0.184,6.8,0.552
1572,91,9,,67,3083.8729133858164,159,2.373134328358209,0.2692913385826772,49951518,0,0.948031496062992,147.83307086614172,0.3968503937007874
1573,92,1,0.0,20,14316.19289215685,76,3.8,1.088235294117647,49961511,0,0.09558823529411764,0.1323529411764706,0.5441176470588235
1574,93,2,0.022727272727272728,90,14108.747474747468,338,3.755555555555556,0.6136363636363636,50594775,0,0.8181818181818182,6155.560606060605,0.2348484848484849
1575,94,58,,442,125.04100925924999,523,1.1832579185520362,0.5769444444444445,50606585,0,0.5955555555555555,20.155555555555555,0.09027777777777778
1576,95,13,,95,6039.677267156851,133,1.4,1.1213235294117647,50650272,0,0.5808823529411765,21.613970588235293,0.14338235294117646
1577,96,86,,75,865.5758281573333,281,3.7466666666666666,0.7049689440993789,51065893,0,0.8004658385093167,43.78260869565217,0.19953416149068326
1578,97,35,,675,421.7808335899667,373,0.5525925925925926,0.20696027101940254,51169895,0,0.8860486603018171,75.9648906683092,0.2306744687403757
1579,98,22,,143,642.4294491175834,371,2.5944055944055946,0.35131123206333503,51484684,0,0.1850569025235032,3.0509648688767936,0.03661553686293914
1580,99,5,0.3225806451612903,59,3705.889247311817,211,3.5762711864406778,0.3870967741935484,52140322,0,1.3870967741935485,1.1290322580645162,0.967741935483871
1581,100,21,,485,2497.426872058183,802,1.6536082474226803,0.3966623876765084,53400463,0,0.3478818998716303,3.2991014120667517,0.6136071887034661
1582,101,85,,231,922.0434918975334,365,1.5800865800865802,0.49817041296393105,56336047,0,0.6591740721380032,12.830109775222164,0.3622582331416623
1583,102,8,,3398,404.0646318439167,1905,0.5606238964096527,0.01867002307530942,57573169,0,0.8617579190266415,3.3511642542479545,0.2475351374029788
1584,103,1,,22,604.10074626865,237,10.772727272727273,0.07462686567164177,58017998,0,1.0951492537313432,30.625,0.08582089552238806
1585,104,6,0.011235955056179777,36,21305.495505617968,82,2.2777777777777777,0.3820224719101124,58436154,0,0.3820224719101124,173.1573033707865,0.19101123595505615
1586,105,2,0.01183431952662722,14,11288.281656804731,28,2.0,0.6094674556213018,60340425,0,0.38461538461538464,2.4792899408284024,0.7692307692307693
1587,106,3,,1735,1196.8149856658831,900,0.5187319884726225,1.1399530883502738,60490488,0,0.6810007818608288,8.570758405003911,0.4245504300234558
1588,107,2,0.0,29,21293.28539325842,95,3.2758620689655173,0.5617977528089888,63501503,0,0.34831460674157305,4.404494382022471,0.25842696629213485
1589,108,214,,218,1752.1468417760998,569,2.610091743119266,0.4643527204502814,65402914,0,0.6763602251407129,30.599437148217635,0.0675422138836773
1590,109,39,,294,594.9579344955,383,1.3027210884353742,0.27543581616481777,67253599,0,0.5036450079239303,0.8085578446909667,0.31664025356576864
1591,110,104,,379,1049.2276005317333,1565,4.129287598944591,0.4187437686939183,67887304,0,0.4765702891326022,830.914257228315,0.4346959122632104
1592,111,0,0.0,29,19199.13071895425,32,1.1034482758620692,0.09803921568627452,68123840,0,0.3333333333333333,1.3137254901960784,0.8823529411764706
1593,112,0,,36,10742.360416666666,201,5.583333333333332,0.16666666666666666,68800287,0,0.9583333333333334,12.083333333333336,0.625
1594,113,4,,32,4506.5764634146335,134,4.1875,0.4804878048780488,68940614,0,0.6707317073170732,35.739024390243905,0.36585365853658536
1595,114,1,0.028571428571428567,71,8257.928809523799,215,3.0281690140845066,0.14285714285714285,69575984,0,0.3428571428571429,7.357142857142858,1.0285714285714285
1596,115,15,,70,3513.1469264069165,130,1.8571428571428568,0.0987012987012987,70228722,0,0.3272727272727273,76.54805194805195,0.06233766233766234
1597,116,1,,127,5759.647021943567,373,2.9370078740157477,0.3855799373040753,74861616,0,1.0062695924764888,60.31034482758621,0.4326018808777429
